id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-167a3538,Synthetic vegetables 2675,0.78,0.53,0.55,20.41,vegetables,1,1,0,5,1
SYN-8c3ea9ec,Synthetic candy 2676,1.12,0.48,0.53,16.76,candy,1,0,1,9,1
SYN-c8595312,Synthetic confectionery 2677,0.67,0.41,0.6,11.05,confectionery,3,1,0,1,1
SYN-ff296dab,Synthetic ice cream 2678,0.78,0.48,0.52,5.27,ice cream,1,1,0,6,1
SYN-1318cfce,Synthetic fruit 2679,0.77,0.53,0.56,20.06,fruit,2,1,0,8,1
SYN-74a39de3,Synthetic ice cream 2680,0.67,0.41,0.6,11.09,ice cream,1,1,0,8,1
SYN-7caac1f8,Synthetic pizza 2681,1.15,0.42,0.41,14.89,pizza,2,0,1,5,1
SYN-e2747c50,Synthetic confectionery 2682,0.77,0.53,0.59,19.73,confectionery,2,1,0,6,1
SYN-7705fa00,Synthetic seafood 2683,1.09,0.53,0.59,18.46,seafood,2,0,1,4,1
SYN-863700ee,Synthetic candy 2684,1.08,0.54,0.41,17.01,candy,2,0,1,8,1
SYN-c3bfbb3b,Synthetic vegetables 2685,1.15,0.42,0.45,14.55,vegetables,2,1,0,8,1
SYN-0421930a,Synthetic confectionery 2686,0.7,0.5,0.44,20.34,confectionery,3,1,0,1,1
SYN-e51b35f3,Synthetic vegetables 2687,0.58,0.42,0.36,11.78,vegetables,2,1,0,2,1
SYN-e03f35ad,Synthetic fruit 2688,1.18,0.78,0.33,15.01,fruit,3,1,0,1,1
SYN-423c2d28,Synthetic confectionery 2689,0.55,0.38,0.39,8.14,confectionery,3,1,0,6,1
SYN-05782d52,Synthetic red meat 2690,0.92,0.59,0.34,14.34,red meat,1,0,1,5,1
SYN-9f12912c,Synthetic confectionery 2691,1.17,0.79,0.63,13.34,confectionery,3,1,0,9,1
SYN-53431368,Synthetic bakery products 2692,0.92,0.45,0.36,7.91,bakery products,3,1,0,1,1
SYN-e4660a8a,Synthetic instant meals 2693,0.78,0.5,0.54,5.82,instant meals,2,0,1,8,1
SYN-8e4970ce,Synthetic dairy products 2694,0.8,0.57,0.33,10.91,dairy products,2,0,1,4,1
SYN-828c411d,Synthetic ice cream 2695,0.78,0.54,0.58,19.87,ice cream,1,1,0,9,1
SYN-73af3844,Synthetic dairy products 2696,1.08,0.53,0.56,18.81,dairy products,3,0,1,6,1
SYN-d222c423,Synthetic snack 2697,1.12,0.51,0.25,13.73,snack,2,0,1,6,1
SYN-30cdfe55,Synthetic ice cream 2698,0.78,0.44,0.47,19.73,ice cream,1,1,0,8,1
SYN-d97c0622,Synthetic instant meals 2699,0.93,0.41,0.35,7.23,instant meals,3,0,1,4,1
SYN-f7ca2993,Synthetic ice cream 2700,0.6,0.4,0.58,8.77,ice cream,1,1,0,8,1
SYN-7712ecfa,Synthetic red meat 2701,0.81,0.59,0.41,14.42,red meat,3,0,1,7,1
SYN-813f5edf,Synthetic dairy products 2702,1.07,0.53,0.55,18.76,dairy products,3,0,1,10,1
SYN-115f3d36,Synthetic confectionery 2703,0.54,0.39,0.47,8.88,confectionery,1,1,0,1,1
SYN-b71511fa,Synthetic fish 2704,0.78,0.54,0.55,20.29,fish,2,0,1,1,1
SYN-efc788ef,Synthetic confectionery 2705,0.78,0.53,0.54,21.14,confectionery,3,1,0,2,1
SYN-2f6a0de8,Synthetic bakery products 2706,1.02,0.58,0.45,18.09,bakery products,2,1,0,4,1
SYN-ae4eed58,Synthetic vegetables 2707,1.15,0.38,0.47,13.69,vegetables,2,1,0,10,1
SYN-c398ee83,Synthetic side dish 2708,0.66,0.41,0.59,10.47,side dish,2,0,1,2,1
SYN-60da99b8,Synthetic seafood 2709,0.66,0.42,0.6,11.39,seafood,2,0,0,5,1
SYN-e77f6652,Synthetic confectionery 2710,1.16,0.4,0.42,14.85,confectionery,1,1,0,4,1
SYN-5239dd3e,Synthetic red meat 2711,1.14,0.46,0.3,14.61,red meat,2,0,1,3,1
SYN-00f3dbf9,Synthetic confectionery 2712,1.13,0.43,0.48,13.09,confectionery,3,1,0,2,1
SYN-a17455a8,Synthetic instant meals 2713,0.78,0.53,0.54,20.58,instant meals,1,0,1,6,1
SYN-1c1b3dde,Synthetic side dish 2714,0.78,0.39,0.57,16.59,side dish,1,0,1,10,1
SYN-a688dbad,Synthetic bakery products 2715,0.74,0.74,0.47,15.62,bakery products,1,1,0,7,1
SYN-4cbc8cef,Synthetic dairy products 2716,0.76,0.46,0.39,5.48,dairy products,3,0,1,9,1
SYN-03afb6fe,Synthetic candy 2717,0.78,0.53,0.54,20.49,candy,2,0,0,8,1
SYN-766ca5db,Synthetic red meat 2718,0.8,0.53,0.6,18.59,red meat,2,0,1,10,1
SYN-8115ac88,Synthetic candy 2719,0.86,0.73,0.33,15.93,candy,2,0,1,10,1
SYN-f2d3c2f8,Synthetic fish 2720,1.17,0.79,0.61,15.66,fish,1,0,1,9,1
SYN-003d273a,Synthetic confectionery 2721,0.61,0.43,0.59,10.06,confectionery,3,1,0,2,1
SYN-33e1af26,Synthetic vegetables 2722,1.09,0.47,0.4,11.82,vegetables,3,1,0,10,1
SYN-183631a8,Synthetic bakery products 2723,1.14,0.39,0.59,13.89,bakery products,1,1,0,4,1
SYN-37e26de2,Synthetic bakery products 2724,0.78,0.54,0.59,17.91,bakery products,1,1,0,4,1
SYN-97d3ed67,Synthetic potatoe products 2725,0.68,0.42,0.61,11.94,potatoe products,3,0,1,9,1
SYN-5a8986f9,Synthetic confectionery 2726,0.57,0.41,0.57,8.69,confectionery,1,1,0,6,1
SYN-74c32cdf,Synthetic bakery products 2727,1.17,0.4,0.47,13.64,bakery products,2,1,0,2,1
SYN-c1bbb2e0,Synthetic confectionery 2728,1.13,0.43,0.53,14.57,confectionery,1,1,0,5,1
SYN-c59fd52f,Synthetic potatoe products 2729,1.04,0.49,0.37,10.39,potatoe products,1,0,1,10,1
SYN-07d44c26,Synthetic snack 2730,1.07,0.53,0.55,18.82,snack,3,0,1,3,1
SYN-1cabc286,Synthetic confectionery 2731,0.79,0.56,0.52,21.66,confectionery,1,1,0,7,1
SYN-763ccb15,Synthetic instant meals 2732,0.79,0.49,0.28,6.58,instant meals,3,0,1,6,1
SYN-89937ba5,Synthetic herbs/spice 2733,0.62,0.42,0.57,9.16,herbs/spice,2,0,1,3,1
SYN-c588b800,Synthetic confectionery 2734,0.74,0.38,0.38,6.39,confectionery,3,1,0,5,1
SYN-e2177dfa,Synthetic confectionery 2735,0.78,0.53,0.57,19.79,confectionery,3,1,0,6,1
SYN-5899e482,Synthetic vegetables 2736,1.05,0.48,0.47,11.9,vegetables,2,1,0,5,1
SYN-63d62758,Synthetic red meat 2737,1.03,0.34,0.46,11.19,red meat,1,0,1,2,1
SYN-aaa15db0,Synthetic bakery products 2738,0.82,0.32,0.32,14.88,bakery products,2,1,0,2,1
SYN-27ecb266,Synthetic bakery products 2739,0.99,0.78,0.45,13.46,bakery products,2,1,0,6,1
SYN-ed2089c5,Synthetic pizza 2740,0.68,0.41,0.62,11.61,pizza,1,0,1,4,1
SYN-30293658,Synthetic snack 2741,0.63,0.43,0.59,11.43,snack,1,0,1,3,1
SYN-b948a2b9,Synthetic confectionery 2742,0.72,0.48,0.63,15.7,confectionery,1,1,0,8,1
SYN-0c81159f,Synthetic pizza 2743,0.56,0.42,0.41,10.67,pizza,3,0,1,8,1
SYN-082e631d,Synthetic non-food products 2744,1.08,0.44,0.54,8.98,non-food products,3,0,1,8,1
SYN-ce9a8c28,Synthetic vegetables 2745,0.74,0.51,0.63,17.8,vegetables,1,1,0,9,1
SYN-a3b8c002,Synthetic bakery products 2746,1.18,0.8,0.54,14.44,bakery products,3,1,0,7,1
SYN-57066637,Synthetic dairy products 2747,0.81,0.32,0.33,15.84,dairy products,1,0,1,7,1
SYN-5e190da0,Synthetic confectionery 2748,0.78,0.53,0.58,20.16,confectionery,3,1,0,6,1
SYN-95f84fc6,Synthetic ice cream 2749,0.77,0.54,0.58,19.94,ice cream,2,1,0,6,1
SYN-06372c4d,Synthetic bakery products 2750,1.17,0.8,0.42,15.01,bakery products,3,1,0,5,1
SYN-90ac4e0c,Synthetic vegetables 2751,0.91,0.52,0.56,18.81,vegetables,1,1,0,4,1
SYN-89966124,Synthetic side dish 2752,1.13,0.39,0.5,13.11,side dish,1,0,0,6,1
SYN-30409f14,Synthetic confectionery 2753,1.16,0.41,0.46,14.1,confectionery,1,1,0,10,1
SYN-aa63d9d7,Synthetic seafood 2754,1.06,0.54,0.55,19.04,seafood,2,0,1,10,1
SYN-49bd4ac0,Synthetic bakery products 2755,1.18,0.77,0.2,23.68,bakery products,1,1,0,7,1
SYN-30196157,Synthetic confectionery 2756,0.74,0.47,0.34,4.41,confectionery,1,1,0,5,1
SYN-c78b2e8c,Synthetic confectionery 2757,0.78,0.53,0.3,11.48,confectionery,3,1,0,1,1
SYN-e544bb86,Synthetic vegetables 2758,0.8,0.56,0.24,11.57,vegetables,2,1,0,6,1
SYN-941b4ce1,Synthetic pizza 2759,0.79,0.38,0.3,9.09,pizza,3,0,1,9,1
SYN-284ab8c5,Synthetic confectionery 2760,1.19,0.78,0.39,14.18,confectionery,1,1,0,1,1
SYN-110618fa,Synthetic confectionery 2761,0.77,0.53,0.6,19.76,confectionery,2,1,0,3,1
SYN-5d542f70,Synthetic vegetables 2762,1.08,0.49,0.5,16.79,vegetables,1,1,0,1,1
SYN-e0f05fc2,Synthetic vegetables 2763,0.8,0.56,0.54,20.82,vegetables,2,1,0,7,1
SYN-e557f402,Synthetic fish 2764,1.18,0.61,0.56,9.98,fish,2,0,1,9,1
SYN-9c53b467,Synthetic dairy products 2765,1.17,0.64,0.63,17.22,dairy products,2,0,1,10,1
SYN-57f0eb25,Synthetic instant meals 2766,0.52,0.34,0.49,5.83,instant meals,2,0,0,1,1
SYN-cb907c2b,Synthetic seafood 2767,0.78,0.55,0.38,15.13,seafood,1,0,1,3,1
SYN-796a5fed,Synthetic bakery products 2768,0.56,0.41,0.39,11.43,bakery products,1,1,0,10,1
SYN-ff63995d,Synthetic dairy products 2769,1.07,0.53,0.56,18.98,dairy products,2,0,1,6,1
SYN-1915ef13,Synthetic vegetables 2770,1.07,0.57,0.37,16.32,vegetables,3,1,0,7,1
SYN-dcb93804,Synthetic pizza 2771,1.18,0.8,0.58,14.33,pizza,1,0,0,8,1
SYN-ee03e1c0,Synthetic confectionery 2772,1.03,0.48,0.49,12.59,confectionery,2,1,0,1,1
SYN-a5e2ef5d,Synthetic confectionery 2773,1.05,0.46,0.44,10.62,confectionery,3,1,0,6,1
SYN-3a11a48b,Synthetic vegetables 2774,0.79,0.54,0.59,19.32,vegetables,3,1,0,9,1
SYN-80d23c9e,Synthetic confectionery 2775,0.67,0.42,0.61,11.39,confectionery,1,1,0,1,1
SYN-bad33629,Synthetic potatoe products 2776,0.78,0.54,0.56,20.33,potatoe products,3,0,1,5,1
SYN-d8222bae,Synthetic instant meals 2777,1.16,0.73,0.64,17.3,instant meals,3,0,1,6,1
SYN-a7bdf9ed,Synthetic fish 2778,0.7,0.45,0.61,13.69,fish,3,0,1,4,1
SYN-b347baa3,Synthetic vegetables 2779,0.78,0.57,0.49,10.39,vegetables,3,1,0,3,1
SYN-0d586bb4,Synthetic instant meals 2780,0.8,0.57,0.35,13.5,instant meals,3,0,1,9,1
SYN-6e195a26,Synthetic bakery products 2781,0.77,0.53,0.55,20.84,bakery products,3,1,0,10,1
SYN-edc6650e,Synthetic seafood 2782,1.12,0.38,0.5,12.27,seafood,3,0,1,4,1
SYN-4fbd5a64,Synthetic bakery products 2783,0.73,0.5,0.62,16.79,bakery products,3,1,0,4,1
SYN-fc0d460d,Synthetic bakery products 2784,1.17,0.75,0.63,16.33,bakery products,2,1,0,1,1
SYN-14ee812f,Synthetic candy 2785,0.7,0.42,0.61,12.24,candy,2,0,1,9,1
SYN-f0b40e19,Synthetic potatoe products 2786,0.68,0.42,0.61,11.13,potatoe products,3,0,0,7,1
SYN-47f5dbec,Synthetic potatoe products 2787,1.12,0.47,0.52,6.87,potatoe products,1,0,1,9,1
SYN-2222b444,Synthetic candy 2788,0.66,0.41,0.59,10.01,candy,3,0,1,7,1
SYN-9a9deb9a,Synthetic confectionery 2789,0.53,0.44,0.54,9.11,confectionery,2,1,0,8,1
SYN-f105226c,Synthetic ice cream 2790,0.55,0.41,0.47,10.07,ice cream,2,1,0,9,1
SYN-fed12a1f,Synthetic fruit 2791,1.17,0.76,0.18,19.02,fruit,1,1,0,9,1
SYN-81cdb4c3,Synthetic vegetables 2792,1.0,0.31,0.47,10.09,vegetables,1,1,0,3,1
SYN-73ac3263,Synthetic ice cream 2793,0.99,0.32,0.47,9.95,ice cream,2,1,0,5,1
SYN-4bf8403b,Synthetic bakery products 2794,0.73,0.58,0.61,8.3,bakery products,2,1,0,7,1
SYN-dcd60472,Synthetic confectionery 2795,0.48,0.33,0.48,4.41,confectionery,3,1,0,9,1
SYN-7cfd34f2,Synthetic vegetables 2796,1.15,0.38,0.49,13.04,vegetables,2,1,0,5,1
SYN-4071f362,Synthetic non-food products 2797,1.18,0.75,0.21,16.06,non-food products,2,0,1,4,1
SYN-1157c0ba,Synthetic confectionery 2798,0.71,0.37,0.35,14.33,confectionery,2,1,0,9,1
SYN-eec25433,Synthetic bakery products 2799,0.67,0.4,0.6,10.61,bakery products,1,1,0,7,1
SYN-719fa4eb,Synthetic bakery products 2800,0.76,0.73,0.41,15.24,bakery products,1,1,0,8,1
SYN-e98afaae,Synthetic pizza 2801,1.07,0.51,0.5,17.44,pizza,2,0,1,4,1
SYN-198beea6,Synthetic bakery products 2802,0.71,0.44,0.62,11.45,bakery products,2,1,0,6,1
SYN-c74953ef,Synthetic seafood 2803,1.17,0.79,0.54,13.66,seafood,1,0,1,4,1
SYN-b012a37f,Synthetic dairy products 2804,1.19,0.8,0.47,17.01,dairy products,1,0,0,6,1
SYN-ab22adf4,Synthetic confectionery 2805,0.78,0.7,0.45,17.55,confectionery,3,1,0,8,1
SYN-c78903e9,Synthetic ice cream 2806,0.71,0.41,0.61,12.82,ice cream,3,1,0,5,1
SYN-4660c3a8,Synthetic candy 2807,0.7,0.44,0.58,8.25,candy,2,0,1,2,1
SYN-c6e06f4c,Synthetic potatoe products 2808,0.8,0.59,0.49,18.31,potatoe products,3,0,1,1,1
SYN-7804b4c7,Synthetic instant meals 2809,1.15,0.55,0.65,13.01,instant meals,3,0,1,7,1
SYN-5fb8bd19,Synthetic bakery products 2810,0.57,0.43,0.4,11.94,bakery products,1,1,0,5,1
SYN-bfc0c786,Synthetic confectionery 2811,0.77,0.54,0.53,20.65,confectionery,3,1,0,9,1
SYN-2f2f5a3f,Synthetic ice cream 2812,1.18,0.78,0.56,15.3,ice cream,2,1,0,2,1
SYN-72e88c40,Synthetic fish 2813,0.76,0.53,0.62,18.34,fish,3,0,1,5,1
SYN-cb03d997,Synthetic ice cream 2814,0.67,0.42,0.59,11.06,ice cream,1,1,0,3,1
SYN-4feb7998,Synthetic instant meals 2815,1.13,0.46,0.44,11.57,instant meals,1,0,1,1,1
SYN-f036b57d,Synthetic snack 2816,0.69,0.45,0.62,12.59,snack,2,0,1,1,1
SYN-50b8c75f,Synthetic ice cream 2817,0.74,0.42,0.23,3.49,ice cream,1,1,0,1,1
SYN-d5a61556,Synthetic poultry 2818,0.8,0.58,0.52,19.34,poultry,1,0,1,6,1
SYN-2c8d0035,Synthetic ice cream 2819,0.78,0.54,0.56,20.04,ice cream,1,1,0,10,1
SYN-7b08a98a,Synthetic ice cream 2820,1.16,0.42,0.44,14.96,ice cream,3,1,0,8,1
SYN-5811f77d,Synthetic pizza 2821,0.81,0.59,0.24,9.68,pizza,1,0,1,3,1
SYN-618d136b,Synthetic confectionery 2822,0.6,0.27,0.38,3.53,confectionery,2,1,0,4,1
SYN-c8510a32,Synthetic confectionery 2823,1.14,0.42,0.4,15.04,confectionery,2,1,0,7,1
SYN-67a74314,Synthetic pizza 2824,0.66,0.42,0.6,11.21,pizza,3,0,1,6,1
SYN-824dc8b5,Synthetic poultry 2825,0.78,0.54,0.57,19.93,poultry,1,0,1,3,1
SYN-809ab99a,Synthetic confectionery 2826,0.67,0.41,0.61,10.96,confectionery,3,1,0,3,1
SYN-176989a2,Synthetic vegetables 2827,0.78,0.52,0.55,21.21,vegetables,2,1,0,8,1
SYN-d0e43aed,Synthetic fish 2828,0.5,0.37,0.54,5.92,fish,1,0,1,1,1
SYN-e9eb7c9c,Synthetic ice cream 2829,0.61,0.43,0.58,10.81,ice cream,3,1,0,8,1
SYN-658aa0c0,Synthetic instant meals 2830,0.8,0.59,0.27,10.99,instant meals,2,0,1,1,1
SYN-9b46eaaa,Synthetic vegetables 2831,0.66,0.42,0.59,11.07,vegetables,3,1,0,1,1
SYN-57bba4aa,Synthetic ice cream 2832,1.18,0.8,0.53,14.9,ice cream,1,1,0,8,1
SYN-70ea9670,Synthetic confectionery 2833,0.66,0.41,0.6,10.87,confectionery,3,1,0,8,1
SYN-de48757f,Synthetic bakery products 2834,1.06,0.45,0.37,9.51,bakery products,3,1,0,8,1
SYN-9974cfc7,Synthetic dairy products 2835,1.05,0.67,0.39,11.71,dairy products,2,0,1,5,1
SYN-bd346ce8,Synthetic confectionery 2836,0.69,0.46,0.65,12.92,confectionery,2,1,0,3,1
SYN-486c6f88,Synthetic confectionery 2837,0.67,0.4,0.59,10.66,confectionery,2,1,0,2,1
SYN-0fa2c86a,Synthetic instant meals 2838,1.01,0.43,0.44,9.6,instant meals,1,0,1,2,1
SYN-ed81f063,Synthetic confectionery 2839,0.73,0.65,0.52,13.49,confectionery,2,1,0,9,1
SYN-0fab7ada,Synthetic confectionery 2840,1.06,0.35,0.49,11.73,confectionery,2,1,0,10,1
SYN-09da5a9e,Synthetic potatoe products 2841,1.18,0.79,0.47,14.3,potatoe products,1,0,1,6,1
SYN-3ca1b4e6,Synthetic confectionery 2842,0.79,0.58,0.49,17.53,confectionery,2,1,0,8,1
SYN-915bc8d1,Synthetic poultry 2843,1.13,0.47,0.29,14.15,poultry,1,0,1,10,1
SYN-30f0201d,Synthetic bakery products 2844,0.69,0.44,0.62,13.25,bakery products,2,1,0,10,1
SYN-09b4c76f,Synthetic bakery products 2845,0.83,0.59,0.19,8.17,bakery products,2,1,0,8,1
SYN-653a4e8e,Synthetic ice cream 2846,0.77,0.54,0.53,20.6,ice cream,1,1,0,2,1
SYN-4164066e,Synthetic candy 2847,1.16,0.42,0.48,13.73,candy,3,0,0,9,1
SYN-855b0368,Synthetic bakery products 2848,0.79,0.59,0.24,7.7,bakery products,2,1,0,7,1
SYN-55a1d19d,Synthetic red meat 2849,0.78,0.59,0.47,21.06,red meat,1,0,1,2,1
SYN-dfbae183,Synthetic ice cream 2850,0.77,0.53,0.62,19.45,ice cream,2,1,0,7,1
SYN-d1c8746c,Synthetic ice cream 2851,1.18,0.78,0.27,14.76,ice cream,2,1,0,6,1
SYN-50fe3eab,Synthetic fish 2852,0.96,0.58,0.28,13.59,fish,2,0,1,7,1
SYN-a2ab6786,Synthetic confectionery 2853,1.15,0.41,0.61,18.85,confectionery,3,1,0,4,1
SYN-e73f5a1b,Synthetic non-food products 2854,0.75,0.53,0.57,7.23,non-food products,1,0,1,9,1
SYN-798e3f03,Synthetic confectionery 2855,1.17,0.41,0.43,13.96,confectionery,2,1,0,9,1
SYN-7f8623ca,Synthetic confectionery 2856,1.13,0.76,0.54,15.09,confectionery,2,1,0,9,1
SYN-5eda5bbf,Synthetic bakery products 2857,0.79,0.56,0.51,19.94,bakery products,1,1,0,7,1
SYN-91310dfd,Synthetic confectionery 2858,0.99,0.45,0.47,11.13,confectionery,3,1,0,7,1
SYN-562b7c3a,Synthetic fruit 2859,1.15,0.42,0.48,11.62,fruit,3,1,0,3,1
SYN-4f405520,Synthetic confectionery 2860,0.68,0.39,0.34,12.59,confectionery,1,1,0,8,1
SYN-3d284359,Synthetic ice cream 2861,0.68,0.41,0.59,11.24,ice cream,2,1,0,5,1
SYN-6d129ac9,Synthetic confectionery 2862,0.72,0.48,0.63,15.31,confectionery,2,1,0,3,1
SYN-6ac258ac,Synthetic pizza 2863,0.85,0.53,0.21,11.3,pizza,1,0,1,8,1
SYN-309382d4,Synthetic confectionery 2864,0.81,0.4,0.44,8.57,confectionery,2,1,0,9,1
SYN-32104a23,Synthetic vegetables 2865,0.8,0.58,0.42,14.52,vegetables,1,1,0,1,1
SYN-b5ad6037,Synthetic instant meals 2866,0.67,0.42,0.63,11.26,instant meals,3,0,1,8,1
SYN-184220d7,Synthetic dairy products 2867,0.78,0.55,0.51,20.63,dairy products,3,0,1,8,1
SYN-72d66f54,Synthetic fish 2868,1.18,0.8,0.53,15.21,fish,3,0,1,7,1
SYN-e90cecce,Synthetic bakery products 2869,0.62,0.42,0.49,11.7,bakery products,3,1,0,3,1
SYN-363f83cf,Synthetic vegetables 2870,1.14,0.41,0.47,13.2,vegetables,3,1,0,4,1
SYN-5736aff6,Synthetic ice cream 2871,1.07,0.54,0.54,19.06,ice cream,3,1,0,10,1
SYN-3191b416,Synthetic bakery products 2872,1.08,0.54,0.57,19.4,bakery products,1,1,0,8,1
SYN-3b90b74b,Synthetic bakery products 2873,1.18,0.78,0.33,17.84,bakery products,1,1,0,4,1
SYN-9f450e46,Synthetic poultry 2874,1.18,0.79,0.58,15.1,poultry,1,0,1,3,1
SYN-76f2cb32,Synthetic confectionery 2875,1.04,0.35,0.49,10.11,confectionery,1,1,0,3,1
SYN-62027ea9,Synthetic bakery products 2876,1.04,0.47,0.47,11.66,bakery products,3,1,0,10,1
SYN-551f152b,Synthetic instant meals 2877,1.09,0.51,0.55,17.12,instant meals,1,0,0,9,1
SYN-860ded31,Synthetic bakery products 2878,0.77,0.53,0.27,5.67,bakery products,2,1,0,5,1
SYN-42300157,Synthetic bakery products 2879,1.06,0.47,0.49,12.29,bakery products,1,1,0,7,1
SYN-9357c636,Synthetic confectionery 2880,0.8,0.33,0.32,15.42,confectionery,3,1,0,1,1
SYN-4ce3f242,Synthetic bakery products 2881,0.66,0.42,0.58,10.42,bakery products,2,1,0,10,1
SYN-0c64239f,Synthetic potatoe products 2882,0.67,0.42,0.61,11.34,potatoe products,3,0,1,3,1
SYN-56928c5a,Synthetic potatoe products 2883,1.11,0.73,0.58,11.57,potatoe products,2,0,1,2,1
SYN-8ef5f6fc,Synthetic vegetables 2884,1.13,0.47,0.65,12.1,vegetables,2,1,0,7,1
SYN-f9d4bac2,Synthetic bakery products 2885,1.18,0.77,0.23,18.97,bakery products,3,1,0,3,1
SYN-4988173c,Synthetic seafood 2886,0.89,0.53,0.56,18.66,seafood,2,0,1,9,1
SYN-583d913e,Synthetic fish 2887,0.75,0.41,0.27,3.83,fish,3,0,1,10,1
SYN-0409d90f,Synthetic confectionery 2888,0.76,0.53,0.6,19.01,confectionery,2,1,0,2,1
SYN-b6bb53d0,Synthetic confectionery 2889,0.56,0.44,0.5,10.11,confectionery,3,1,0,6,1
SYN-389b5f57,Synthetic instant meals 2890,0.69,0.43,0.34,7.18,instant meals,1,0,1,6,1
SYN-6d6c463d,Synthetic confectionery 2891,1.18,0.76,0.18,19.63,confectionery,1,1,0,8,1
SYN-ffeda82a,Synthetic ice cream 2892,1.18,0.75,0.18,17.11,ice cream,1,1,0,10,1
SYN-5441c55a,Synthetic confectionery 2893,0.6,0.41,0.43,11.97,confectionery,2,1,0,7,1
SYN-3fb6748b,Synthetic ice cream 2894,1.09,0.51,0.53,17.04,ice cream,3,1,0,4,1
SYN-82ea414d,Synthetic bakery products 2895,0.8,0.59,0.43,14.88,bakery products,2,1,0,2,1
SYN-1c7ccee8,Synthetic fish 2896,1.18,0.79,0.6,15.32,fish,1,0,1,2,1
SYN-0954bbad,Synthetic confectionery 2897,0.55,0.39,0.48,8.96,confectionery,3,1,0,9,1
SYN-8c50b3fb,Synthetic confectionery 2898,0.58,0.27,0.38,3.49,confectionery,1,1,0,6,1
SYN-fe29681b,Synthetic fish 2899,0.96,0.44,0.49,11.02,fish,2,0,0,7,1
SYN-83bf7186,Synthetic confectionery 2900,0.81,0.52,0.23,10.26,confectionery,1,1,0,8,1
SYN-423caa76,Synthetic potatoe products 2901,0.91,0.57,0.46,17.63,potatoe products,2,0,1,6,1
SYN-fe623c03,Synthetic ice cream 2902,0.79,0.72,0.37,14.84,ice cream,2,1,0,6,1
SYN-217c7129,Synthetic snack 2903,0.96,0.44,0.39,8.26,snack,2,0,1,8,1
SYN-9755357c,Synthetic poultry 2904,1.16,0.77,0.21,19.58,poultry,3,0,1,3,1
SYN-20228e58,Synthetic poultry 2905,0.75,0.54,0.48,21.37,poultry,3,0,1,3,1
SYN-e9319074,Synthetic bakery products 2906,0.71,0.48,0.3,4.96,bakery products,1,1,0,8,1
SYN-c844093d,Synthetic bakery products 2907,0.77,0.53,0.58,19.53,bakery products,1,1,0,4,1
SYN-c8845c42,Synthetic confectionery 2908,1.18,0.79,0.51,14.89,confectionery,2,1,0,8,1
SYN-eedf17c7,Synthetic ice cream 2909,1.14,0.5,0.24,14.19,ice cream,1,1,0,7,1
SYN-20a294e0,Synthetic instant meals 2910,0.81,0.61,0.54,19.56,instant meals,2,0,1,9,1
SYN-b30abf65,Synthetic seafood 2911,0.68,0.35,0.47,5.37,seafood,3,0,1,5,1
SYN-7a9c3e01,Synthetic confectionery 2912,1.18,0.78,0.35,15.56,confectionery,3,1,0,7,1
SYN-91da8814,Synthetic ice cream 2913,0.79,0.57,0.28,11.58,ice cream,1,1,0,9,1
SYN-f478a606,Synthetic dairy products 2914,0.93,0.29,0.37,9.74,dairy products,1,0,1,5,1
SYN-a24eed18,Synthetic confectionery 2915,0.76,0.52,0.61,18.35,confectionery,3,1,0,3,1
SYN-34d15374,Synthetic bakery products 2916,1.08,0.5,0.52,17.01,bakery products,1,1,0,3,1
SYN-5359b0b9,Synthetic confectionery 2917,0.72,0.47,0.62,14.64,confectionery,1,1,0,9,1
SYN-39275a4a,Synthetic candy 2918,0.77,0.53,0.58,20.4,candy,3,0,1,6,1
SYN-62b4791c,Synthetic pizza 2919,1.14,0.41,0.45,12.03,pizza,1,0,1,9,1
SYN-b4d8b638,Synthetic candy 2920,0.7,0.42,0.32,8.01,candy,2,0,1,6,1
SYN-46394439,Synthetic instant meals 2921,0.77,0.46,0.29,9.2,instant meals,1,0,1,1,1
SYN-e06f4405,Synthetic bakery products 2922,0.55,0.43,0.45,10.06,bakery products,3,1,0,7,1
SYN-2eceb7c7,Synthetic poultry 2923,0.66,0.4,0.59,10.43,poultry,1,0,1,6,1
SYN-dde73d7e,Synthetic bakery products 2924,1.18,0.79,0.59,14.54,bakery products,3,1,0,2,1
SYN-4628884a,Synthetic confectionery 2925,0.8,0.58,0.46,16.22,confectionery,2,1,0,9,1
SYN-87e743ce,Synthetic confectionery 2926,0.71,0.48,0.63,14.58,confectionery,1,1,0,9,1
SYN-4039f7d8,Synthetic confectionery 2927,1.17,0.77,0.25,16.62,confectionery,2,1,0,4,1
SYN-5f6a1cc9,Synthetic vegetables 2928,0.68,0.41,0.61,11.5,vegetables,3,1,0,8,1
SYN-1a377a10,Synthetic bakery products 2929,1.12,0.46,0.34,14.58,bakery products,2,1,0,6,1
SYN-f498253c,Synthetic instant meals 2930,0.67,0.41,0.61,10.4,instant meals,3,0,1,3,1
SYN-544734fc,Synthetic red meat 2931,1.13,0.4,0.49,11.99,red meat,3,0,1,2,1
SYN-623c79ee,Synthetic confectionery 2932,0.78,0.55,0.51,21.93,confectionery,2,1,0,2,1
SYN-86b8dc85,Synthetic confectionery 2933,0.78,0.75,0.43,14.5,confectionery,2,1,0,9,1
